791.55,1.64,0.29,-3.01,-4.87,-2.65,0.75,-6.3,-5.52,-4.55,-0.821173646643
785.05,-6.5,-4.86,-6.21,-9.51,-11.37,-9.15,-5.75,-12.8,-12.02,-0.28787975288199996
782.79,-2.26,-8.76,-7.12,-8.47,-11.77,-13.63,-11.41,-8.01,-15.06,-1.40139756512
771.82,-10.97,-13.23,-19.73,-18.09,-19.44,-22.74,-24.6,-22.38,-18.98,1.8553548754900002
786.14,14.32,3.35,1.09,-5.41,-3.77,-5.12,-8.42,-10.28,-8.06,0.09667489251280001
786.9,0.76,15.08,4.11,1.85,-4.65,-3.01,-4.36,-7.66,-9.52,0.904816368026
794.02,7.12,7.88,22.2,11.23,8.97,2.47,4.11,2.76,-0.54,1.5276693282299998
806.15,12.13,19.25,20.01,34.33,23.36,21.1,14.6,16.24,14.89,0.0620231966756
806.65,0.5,12.63,19.75,20.51,34.83,23.86,21.6,15.1,16.74,-0.23058327651399999
804.79,-1.86,-1.36,10.77,17.89,18.65,32.97,22.0,19.74,13.24,0.387678773345
807.91,3.12,1.26,1.76,13.89,21.01,21.77,36.09,25.12,22.86,-0.191853052939
806.36,-1.55,1.57,-0.29,0.21,12.34,19.46,20.22,34.54,23.57,0.188501413761
807.88,1.52,-0.03,3.09,1.23,1.73,13.86,20.98,21.74,36.06,-0.404763083626
804.61,-3.27,-1.75,-3.3,-0.18,-2.04,-1.54,10.59,17.71,18.47,0.18145436919799998
806.07,1.46,-1.81,-0.29,-1.84,1.28,-0.58,-0.0799999999999,12.05,19.17,-0.483208654335
802.175,-3.895,-2.435,-5.705,-4.185,-5.735,-2.615,-4.475,-3.975,8.155,0.354660766042
805.02,2.845,-1.05,0.41,-2.86,-1.34,-2.89,0.23,-1.63,-1.13,1.7751111773599997
819.31,14.29,17.135,13.24,14.7,11.43,12.95,11.4,14.52,12.66,0.556565890811
823.87,4.56,18.85,21.695,17.8,19.26,15.99,17.51,15.96,19.08,1.4322647990600001
835.67,11.8,16.36,30.65,33.495,29.6,31.06,27.79,29.31,27.76,-0.421218902198
832.15,-3.52,8.28,12.84,27.13,29.975,26.08,27.54,24.27,25.79,-1.0623084780399998
823.31,-8.84,-12.36,-0.56,4.0,18.29,21.135,17.24,18.7,15.43,-2.5494649645900003
802.32,-20.99,-29.83,-33.35,-21.55,-16.99,-2.7,0.145,-3.75,-2.29,-0.689251171602
796.79,-5.53,-26.52,-35.36,-38.88,-27.08,-22.52,-8.23,-5.385,-9.28,-0.137426423524
795.695,-1.095,-6.625,-27.615,-36.455,-39.975,-28.175,-23.615,-9.325,-6.48,0.35629229792800005
798.53,2.835,1.74,-3.79,-24.78,-33.62,-37.14,-25.34,-20.78,-6.49,0.37068112656999996
801.49,2.96,5.795,4.7,-0.83,-21.82,-30.66,-34.18,-22.38,-17.82,-0.0187151430461
801.34,-0.15,2.81,5.645,4.55,-0.98,-21.97,-30.81,-34.33,-22.53,0.702573189907
806.97,5.63,5.48,8.44,11.275,10.18,4.65,-16.34,-25.18,-28.7,0.174727685044
808.38,1.41,7.04,6.89,9.85,12.685,11.59,6.06,-14.93,-23.77,0.145970954254
809.56,1.18,2.59,8.22,8.07,11.03,13.865,12.77,7.24,-13.75,0.507683185928
813.67,4.11,5.29,6.7,12.33,12.18,15.14,17.975,16.88,11.35,0.684552705642
819.24,5.57,9.68,10.86,12.27,17.9,17.75,20.71,23.545,22.45,0.147697866315
820.45,1.21,6.78,10.89,12.07,13.48,19.11,18.96,21.92,24.755,-0.17916996770100002
818.98,-1.47,-0.26,5.31,9.42,10.6,12.01,17.64,17.49,20.45,0.632494077999
824.16,5.18,3.71,4.92,10.49,14.6,15.78,17.19,22.82,22.67,0.474422442244
828.07,3.91,9.09,7.62,8.83,14.4,18.51,19.69,21.1,26.73,0.433538227445
831.66,3.59,7.5,12.68,11.21,12.42,17.99,22.1,23.28,24.69,-0.108217300339
830.76,-0.9,2.69,6.6,11.78,10.31,11.52,17.09,21.2,22.38,0.06861187346530001
831.33,0.57,-0.33,3.26,7.17,12.35,10.88,12.09,17.66,21.77,-0.323577881226
828.64,-2.69,-2.12,-3.02,0.57,4.48,9.66,8.19,9.4,14.97,0.0772349874493
829.28,0.64,-2.05,-1.48,-2.38,1.21,5.12,10.3,8.83,10.04,-0.7319602546789999
823.21,-6.07,-5.43,-8.12,-7.55,-8.45,-4.86,-0.95,4.23,2.76,1.4613525103
835.24,12.03,5.96,6.6,3.91,4.48,3.58,7.17,11.08,16.26,-0.55193716776
830.63,-4.61,7.42,1.35,1.99,-0.7,-0.13,-1.03,2.56,6.47,-0.186605347748
829.08,-1.55,-6.16,5.87,-0.2,0.44,-2.25,-1.68,-2.58,1.01,-0.15680030877599999
827.78,-1.3,-2.85,-7.46,4.57,-1.5,-0.86,-3.55,-2.98,-3.88,0.498924835101
831.91,4.13,2.83,1.28,-3.33,8.7,2.63,3.27,0.58,1.15,0.41591037492
835.37,3.46,7.59,6.29,4.74,0.13,12.16,6.09,6.73,4.04,0.39623160994499995
838.68,3.31,6.77,10.9,9.6,8.05,3.44,15.47,9.4,10.04,0.5449038965990001
843.25,4.57,7.88,11.34,15.47,14.17,12.62,8.01,20.04,13.97,0.271568336792
845.54,2.29,6.86,10.17,13.63,17.76,16.46,14.91,10.3,22.33,0.009461409276920001
845.62,0.08,2.37,6.94,10.25,13.71,17.84,16.54,14.99,10.38,0.186845155034
847.2,1.58,1.66,3.95,8.52,11.83,15.29,19.42,18.12,16.57,0.186496694995
848.78,1.58,3.16,3.24,5.53,10.1,13.41,16.87,21.0,19.7,0.393505973279
852.12,3.34,4.92,6.5,6.58,8.87,13.44,16.75,20.21,24.34,-0.436558231235
848.4,-3.72,-0.38,1.2,2.78,2.86,5.15,9.72,13.03,16.49,-2.11456859972
830.46,-17.94,-21.66,-18.32,-16.74,-15.16,-15.08,-12.79,-8.22,-4.91,-0.104761216675
829.59,-0.87,-18.81,-22.53,-19.19,-17.61,-16.03,-15.95,-13.66,-9.09,-1.4477030822499999
817.58,-12.01,-12.88,-30.82,-34.54,-31.2,-29.62,-28.04,-27.96,-25.67,-0.38528339734300004
814.43,-3.15,-15.16,-16.03,-33.97,-37.69,-34.35,-32.77,-31.19,-31.11,0.623749125155
819.51,5.08,1.93,-10.08,-10.95,-28.89,-32.61,-29.27,-27.69,-26.11,0.17205403228799998
820.92,1.41,6.49,3.34,-8.67,-9.54,-27.48,-31.2,-27.86,-26.28,1.27783462457
831.41,10.49,11.9,16.98,13.83,1.82,0.95,-16.99,-20.71,-17.37,0.0108249840632
831.5,0.09,10.58,11.99,17.07,13.92,1.91,1.04,-16.9,-20.62,-0.233313289236
829.56,-1.94,-1.85,8.64,10.05,15.13,11.98,-0.030000000000100002,-0.9,-18.84,1.08370702541
838.55,8.99,7.05,7.14,17.63,19.04,24.12,20.97,8.96,8.09,-0.474628823564
834.57,-3.98,5.01,3.07,3.16,13.65,15.06,20.14,16.99,4.98,-0.37863810105800005
831.41,-3.16,-7.14,1.85,-0.09,0.0,10.49,11.9,16.98,13.83,-0.42457993048
827.88,-3.53,-6.69,-10.67,-1.68,-3.62,-3.53,6.96,8.37,13.45,-0.38773735324
824.67,-3.21,-6.74,-9.9,-13.88,-4.89,-6.83,-6.74,3.75,5.16,0.00727563752775
824.73,0.060000000000099994,-3.15,-6.68,-9.84,-13.82,-4.83,-6.77,-6.68,3.81,-0.167327488996
823.35,-1.38,-1.32,-4.53,-8.06,-11.22,-15.2,-6.21,-8.15,-8.06,0.11781138033600001
824.32,0.97,-0.41,-0.35,-3.56,-7.09,-10.25,-14.23,-5.24,-7.18,-0.092197204969
823.56,-0.76,0.21,-1.17,-1.11,-4.32,-7.85,-11.01,-14.99,-6.0,1.6525814755500001
837.17,13.61,12.85,13.82,12.44,12.5,9.29,5.76,2.6,-1.38,-0.0418075181863
836.82,-0.35,13.26,12.5,13.47,12.09,12.15,8.94,5.41,2.25,0.166105016611
838.21,1.39,1.04,14.65,13.89,14.86,13.48,13.54,10.33,6.8,0.41039834886200005
841.65,3.44,4.83,4.48,18.09,17.33,18.3,16.92,16.98,13.77,0.182973920276
843.19,1.54,4.98,6.37,6.02,19.63,18.87,19.84,18.46,18.52,2.32094782908
862.76,19.57,21.11,24.55,25.94,25.59,39.2,38.44,39.41,38.03,1.10575362789
872.3,9.54,29.11,30.65,34.09,35.48,35.13,48.74,47.98,48.95,-0.0774962742176
871.6239999999999,-0.6759999999999999,8.863999999999999,28.434,29.974,33.414,34.804,34.454,48.06399999999999,47.303999999999995,0.301276697292
874.25,2.6260000000000003,1.95,11.49,31.06,32.6,36.04,37.43,37.08,50.69,3.6271089505300003
905.96,31.71,34.336,33.66,43.2,62.77,64.31,67.75,69.14,68.79,0.729612786436
912.57,6.61,38.32,40.946,40.27,49.81,69.38,70.92,74.36,75.75,0.42407705710199994
916.44,3.87,10.48,42.19,44.816,44.14,53.68,73.25,74.79,78.23,1.1566496442799998
927.04,10.6,14.47,21.08,52.79,55.416000000000004,54.74,64.28,83.85,85.39,0.498360372799
931.66,4.62,15.22,19.09,25.7,57.41,60.036,59.36,68.9,88.47,-0.486228881781
927.13,-4.53,0.09,10.69,14.56,21.17,52.88,55.506,54.83,64.37,0.773354330029
934.3,7.17,2.64,7.26,17.86,21.73,28.34,60.05,62.676,62.0,-0.227978165471
932.17,-2.13,5.04,0.51,5.13,15.73,19.6,26.21,57.92,60.54600000000001,-0.36366757136600003
928.78,-3.39,-5.52,1.65,-2.88,1.74,12.34,16.21,22.82,54.53,0.195955985271
930.6,1.82,-1.57,-3.7,3.47,-1.06,3.56,14.16,18.03,24.64,0.174081237911
932.22,1.62,3.44,0.0500000000001,-2.08,5.09,0.56,5.18,15.78,19.65,0.521336165283
937.08,4.86,6.48,8.3,4.91,2.78,9.95,5.42,10.04,20.64,0.631749690528
943.0,5.92,10.78,12.4,14.22,10.83,8.7,15.87,11.34,15.96,-2.47932131495
919.62,-23.38,-17.46,-12.6,-10.98,-9.16,-12.55,-14.68,-7.51,-12.04,1.1548248189499999
930.24,10.62,-12.76,-6.84,-1.98,-0.36,1.46,-1.93,-4.06,3.11,0.405271757826
934.01,3.77,14.39,-8.99,-3.07,1.79,3.41,5.23,1.84,-0.29,0.8404620935539999
941.86,7.85,11.62,22.24,-1.14,4.78,9.64,11.26,13.08,9.69,0.7389633278829999
948.82,6.96,14.81,18.58,29.2,5.82,11.74,16.6,18.22,20.04,0.64711958011
954.96,6.14,13.1,20.95,24.72,35.34,11.96,17.88,22.74,24.36,1.5267655189700002
969.54,14.58,20.72,27.68,35.53,39.3,49.92,26.54,32.46,37.32,0.1990634734
971.47,1.93,16.51,22.65,29.61,37.46,41.23,51.85,28.47,34.39,0.453951228551
975.88,4.41,6.34,20.92,27.06,34.02,41.87,45.64,56.26,32.88,-1.1292372013
964.86,-11.02,-6.61,-4.68,9.9,16.04,23.0,30.85,34.62,45.24,0.21661173641800002
966.95,2.09,-8.93,-4.52,-2.59,11.99,18.13,25.09,32.94,36.71,0.894565386008
975.6,8.65,10.74,-0.28,4.13,6.06,20.64,26.78,33.74,41.59,0.8282082820829999
983.68,8.08,16.73,18.82,7.8,12.21,14.14,28.72,34.86,41.82,-0.7227960312299999
976.57,-7.11,0.97,9.62,11.71,0.69,5.1,7.03,21.61,27.75,0.461820453219
981.08,4.51,-2.6,5.48,14.13,16.22,5.2,9.61,11.54,26.12,0.237493374648
983.41,2.33,6.84,-0.27,7.81,16.46,18.55,7.53,11.94,13.87,-3.41464902736
949.83,-33.58,-31.25,-26.74,-33.85,-25.77,-17.12,-15.03,-26.05,-21.64,-0.72960424497
942.9,-6.93,-40.51,-38.18,-33.67,-40.78,-32.7,-24.05,-21.96,-32.98,1.1135857461
953.4,10.5,3.57,-30.01,-27.68,-23.17,-30.28,-22.2,-13.55,-11.46,-0.276903713027
950.76,-2.64,7.86,0.93,-32.65,-30.32,-25.81,-32.92,-24.84,-16.19,-0.8887626740710001
942.31,-8.45,-11.09,-0.59,-7.52,-41.1,-38.77,-34.26,-41.37,-33.29,-0.268489138394
939.78,-2.53,-10.98,-13.62,-3.12,-10.05,-43.63,-41.3,-36.79,-43.9,1.87171465662
957.37,17.59,15.06,6.61,3.97,14.47,7.54,-26.04,-23.71,-19.2,-0.7040120329649999
950.63,-6.74,10.85,8.32,-0.13,-2.77,7.73,0.8,-32.78,-30.45,0.92780577091
959.45,8.82,2.08,19.67,17.14,8.69,6.05,16.55,9.62,-23.96,-0.24597425608399998
957.09,-2.36,6.46,-0.28,17.31,14.78,6.33,3.69,14.19,7.26,0.888108746304
965.59,8.5,6.14,14.96,8.22,25.81,23.28,14.83,12.19,22.69,-1.3794674758399998
952.27,-13.32,-4.82,-7.18,1.64,-5.1,12.49,9.96,1.51,-1.13,-2.6190051141
927.33,-24.94,-38.26,-29.76,-32.12,-23.3,-30.04,-12.45,-14.98,-23.43,1.4191280342500001
940.49,13.16,-11.78,-25.1,-16.6,-18.96,-10.14,-16.88,0.71,-1.82,-2.41363544535
917.79,-22.7,-9.54,-34.48,-47.8,-39.3,-41.66,-32.84,-39.58,-21.99,-0.9871539240999999
908.73,-9.06,-31.76,-18.6,-43.54,-56.86,-48.36,-50.72,-41.9,-48.64,-1.10373818406
898.7,-10.03,-19.09,-41.79,-28.63,-53.57,-66.89,-58.39,-60.75,-51.93,1.47323912318
911.94,13.24,3.21,-5.85,-28.55,-15.39,-40.33,-53.65,-45.15,-47.51,-0.575695769459
906.69,-5.25,7.99,-2.04,-11.1,-33.8,-20.64,-45.58,-58.9,-50.4,1.3124662233
918.59,11.9,6.65,19.89,9.86,0.8,-21.9,-8.74,-33.68,-47.0,1.1114860819299999
928.8,10.21,22.11,16.86,30.1,20.07,11.01,-11.69,1.47,-23.47,0.138888888889
930.09,1.29,11.5,23.4,18.15,31.39,21.36,12.3,-10.4,2.76,1.47727639261
943.83,13.74,15.03,25.24,37.14,31.89,45.13,35.1,26.04,3.34,0.35281777438699996
947.16,3.33,17.07,18.36,28.57,40.47,35.22,48.46,38.43,29.37,0.9322606528990001
955.99,8.83,12.16,25.9,27.19,37.4,49.3,44.05,57.29,47.26,-0.268831263925
953.42,-2.57,6.26,9.59,23.33,24.62,34.83,46.73,41.48,54.72,1.25652912672
965.4,11.98,9.41,18.24,21.57,35.31,36.6,46.81,58.71,53.46,0.568676196395
970.89,5.49,17.47,14.9,23.73,27.06,40.8,42.09,52.3,64.2,-0.282215287005
968.15,-2.74,2.75,14.73,12.16,20.99,24.32,38.06,39.35,49.56,0.49269224810199996
972.92,4.77,2.03,7.52,19.5,16.93,25.76,29.09,42.83,44.12,0.76265263331
980.34,7.42,12.19,9.45,14.94,26.92,24.35,33.18,36.51,50.25,-3.02344084705
950.7,-29.64,-22.22,-17.45,-20.19,-14.7,-2.72,-5.29,3.54,6.87,-0.305038392763
947.8,-2.9,-32.54,-25.12,-20.35,-23.09,-17.6,-5.62,-8.19,0.64,-1.4465077020500001
934.09,-13.71,-16.61,-46.25,-38.83,-34.06,-36.8,-31.31,-19.33,-21.9,0.796497125545
941.53,7.44,-6.27,-9.17,-38.81,-31.39,-26.62,-29.36,-23.87,-11.89,-1.17149745627
930.5,-11.03,-3.59,-17.3,-20.2,-49.84,-42.42,-37.65,-40.39,-34.9,0.035464803868900004
930.83,0.33,-10.7,-3.26,-16.97,-19.87,-49.51,-42.09,-37.32,-40.06,-0.047269641073
930.39,-0.44,-0.11,-11.14,-3.7,-17.41,-20.31,-49.95,-42.53,-37.76,-0.7244273906640001
923.65,-6.74,-7.18,-6.85,-17.88,-10.44,-24.15,-27.05,-56.69,-49.27,0.46662696908999995
927.96,4.31,-2.43,-2.87,-2.54,-13.57,-6.13,-19.84,-22.74,-52.38,0.150868571921
929.36,1.4,5.71,-1.03,-1.47,-1.14,-12.17,-4.73,-18.44,-21.34,-0.276534389257
926.79,-2.57,-1.17,3.14,-3.6,-4.04,-3.71,-14.74,-7.3,-21.01,-0.419728309542
922.9,-3.89,-6.46,-5.06,-0.75,-7.49,-7.93,-7.6,-18.63,-11.19,-1.6968252248299998
907.24,-15.66,-19.55,-22.12,-20.72,-16.41,-23.15,-23.59,-23.26,-34.29,0.7881045809270001
914.39,7.15,-8.51,-12.4,-14.97,-13.57,-9.26,-16.0,-16.44,-16.11,0.9055217139299999
922.67,8.28,15.43,-0.23,-4.12,-6.69,-5.29,-0.98,-7.72,-8.16,-0.048771500103
922.22,-0.45,7.83,14.98,-0.68,-4.57,-7.14,-5.74,-1.43,-8.17,0.513977142114
926.96,4.74,4.29,12.57,19.72,4.06,0.17,-2.4,-1.0,3.31,-1.72391473203
910.98,-15.98,-11.24,-11.69,-3.41,3.74,-11.92,-15.81,-18.38,-16.98,-0.0340292871413
910.67,-0.31,-16.29,-11.55,-12.0,-3.72,3.43,-12.23,-16.12,-18.69,-0.44033513786600004
906.66,-4.01,-4.32,-20.3,-15.56,-16.01,-7.73,-0.58,-16.24,-20.13,1.98861756336
924.69,18.03,14.02,13.71,-2.27,2.47,2.02,10.3,17.45,1.79,0.24981345099399999
927.0,2.31,20.34,16.33,16.02,0.04,4.78,4.33,12.61,19.76,-0.617044228695
921.28,-5.72,-3.41,14.62,10.61,10.3,-5.68,-0.94,-1.39,6.89,-0.585055574852
915.89,-5.39,-11.11,-8.8,9.23,5.22,4.91,-11.07,-6.33,-6.78,-0.22710150782299998
913.81,-2.08,-7.47,-13.19,-10.88,7.15,3.14,2.83,-13.15,-8.41,0.818550902266
921.29,7.48,5.4,0.00999999999999,-5.71,-3.4,14.63,10.62,10.31,-5.67,0.898739810483
929.57,8.28,15.76,13.68,8.29,2.57,4.88,22.91,18.9,18.59,1.0499478253399999
939.33,9.76,18.04,25.52,23.44,18.05,12.33,14.64,32.67,28.66,-0.21185312935800002
937.34,-1.99,7.77,16.05,23.53,21.45,16.06,10.34,12.65,30.68,-0.948428531803
928.45,-8.89,-10.88,-1.12,7.16,14.64,12.56,7.17,1.45,3.76,-0.0689320911196
927.81,-0.64,-9.53,-11.52,-1.76,6.52,14.0,11.92,6.53,0.81,0.877334799151
935.95,8.14,7.5,-1.39,-3.38,6.38,14.66,22.14,20.06,14.67,-1.00966931994
926.5,-9.45,-1.31,-1.95,-10.84,-12.83,-3.07,5.21,12.69,10.61,0.278467350243
929.08,2.58,-6.87,1.27,0.63,-8.26,-10.25,-0.49,7.79,15.27,0.321823739613
932.07,2.99,5.57,-3.88,4.26,3.62,-5.27,-7.26,2.5,10.78,0.324009999249
935.09,3.02,6.01,8.59,-0.86,7.28,6.64,-2.25,-4.24,5.52,-1.0672769466
925.11,-9.98,-6.96,-3.97,-1.39,-10.84,-2.7,-3.34,-12.23,-14.22,-0.52101912205
920.29,-4.82,-14.8,-11.78,-8.79,-6.21,-15.66,-7.52,-8.16,-17.05,-0.574818807115
915.0,-5.29,-10.11,-20.09,-17.07,-14.08,-11.5,-20.95,-12.81,-13.45,0.744262295082
921.81,6.81,1.52,-3.3,-13.28,-10.26,-7.27,-4.69,-14.14,-6.0,1.05987134008
931.58,9.77,16.58,11.29,6.47,-3.51,-0.49,2.5,5.08,-4.37,0.0933897249834
932.45,0.87,10.64,17.45,12.16,7.34,-2.64,0.38,3.37,5.95,-0.420397876562
928.53,-3.92,-3.05,6.72,13.53,8.24,3.42,-6.56,-3.54,-0.55,-0.814190171561
920.97,-7.56,-11.48,-10.61,-0.84,5.97,0.68,-4.14,-14.12,-11.1,0.42238075073
924.86,3.89,-3.67,-7.59,-6.72,3.05,9.86,4.57,-0.25,-10.23,2.12248340289
944.49,19.63,23.52,15.96,12.04,12.91,22.68,29.49,24.2,19.38,0.530445002065
949.5,5.01,24.64,28.53,20.97,17.05,17.92,27.69,34.5,29.21,1.0121116377
959.11,9.61,14.62,34.25,38.14,30.58,26.66,27.53,37.3,44.11,-0.6088978323650001
953.27,-5.84,3.77,8.78,28.41,32.3,24.74,20.82,21.69,31.46,0.47415737409100006
957.79,4.52,-1.32,8.29,13.3,32.93,36.82,29.26,25.34,26.21,-0.6379268942040001
951.68,-6.11,-1.59,-7.43,2.18,7.19,26.82,30.71,23.15,19.23,1.9208137188999999
969.96,18.28,12.17,16.69,10.85,20.46,25.47,45.1,48.99,41.43,0.920656521918
978.89,8.93,27.21,21.1,25.62,19.78,29.39,34.4,54.03,57.92,-0.193075830788
977.0,-1.89,7.04,25.32,19.21,23.73,17.89,27.5,32.51,52.14,-0.45035823950900006
972.6,-4.4,-6.29,2.64,20.92,14.81,19.33,13.49,23.1,28.11,1.71190623072
989.25,16.65,12.25,10.36,19.29,37.57,31.46,35.98,30.14,39.75,-0.14354308819800002
987.83,-1.42,15.23,10.83,8.94,17.87,36.15,30.04,34.56,28.72,0.187279187714
989.68,1.85,0.43,17.08,12.68,10.79,19.72,38.0,31.89,36.41,0.234419206208
992.0,2.32,4.17,2.75,19.4,15.0,13.11,22.04,40.32,34.21,0.0181451612903
992.18,0.18,2.5,4.35,2.93,19.58,15.18,13.29,22.22,40.5,0.063496542966
992.81,0.63,0.81,3.13,4.98,3.56,20.21,15.81,13.92,22.85,-0.8420543709270001
984.45,-8.36,-7.73,-7.55,-5.23,-3.38,-4.8,11.85,7.45,5.56,0.38092335821999995
988.2,3.75,-4.61,-3.98,-3.8,-1.48,0.37,-1.05,15.6,11.2,-1.99858328274
968.45,-19.75,-16.0,-24.36,-23.73,-23.55,-21.23,-19.38,-20.8,-4.15,0.21580876658599998
970.54,2.09,-17.66,-13.91,-22.27,-21.64,-21.46,-19.14,-17.29,-18.71,0.287468831784
973.33,2.79,4.88,-14.87,-11.12,-19.48,-18.85,-18.67,-16.35,-14.5,-0.0791098599653
972.56,-0.77,2.02,4.11,-15.64,-11.89,-20.25,-19.62,-19.44,-17.12,4.8027885169
1019.27,46.71,45.94,48.73,50.82,31.07,34.82,26.46,27.09,27.27,-0.211916371521
1017.11,-2.16,44.55,43.78,46.57,48.66,28.91,32.66,24.3,24.93,-0.0462093578866
1016.64,-0.47,-2.63,44.08,43.31,46.1,48.19,28.44,32.19,23.83,0.8714982688070001
1025.5,8.86,8.39,6.23,52.94,52.17,54.96,57.05,37.3,41.05,0.007801072647479999
1025.58,0.0799999999999,8.94,8.47,6.31,53.02,52.25,55.04,57.13,37.38,0.6727900310070001
1032.48,6.9,6.98,15.84,15.37,13.21,59.92,59.15,61.94,64.03,-0.637300480397
1025.9,-6.58,0.32,0.4,9.26,8.79,6.63,53.34,52.57,55.36,0.724242128862
1033.33,7.43,0.85,7.75,7.83,16.69,16.22,14.06,60.77,60.0,-0.200323226849
1031.26,-2.07,5.36,-1.22,5.68,5.76,14.62,14.15,11.99,58.7,-0.309330333766
1028.07,-3.19,-5.26,2.17,-4.41,2.49,2.57,11.43,10.96,8.8,-0.22566556751999997
1025.75,-2.32,-5.51,-7.58,-0.15,-6.73,0.17,0.25,9.11,8.64,0.024372410431400003
1026.0,0.25,-2.07,-5.26,-7.33,0.09999999999989999,-6.48,0.42,0.5,9.36,-0.49610136452200004
1020.91,-5.09,-4.84,-7.16,-10.35,-12.42,-4.99,-11.57,-4.67,-4.59,1.13526167831
1032.5,11.59,6.5,6.75,4.43,1.24,-0.83,6.6,0.02,6.92,-1.29878934625
1019.09,-13.41,-1.82,-6.91,-6.66,-8.98,-12.17,-14.24,-6.81,-13.39,-0.0696699997056
1018.38,-0.71,-14.12,-2.53,-7.62,-7.37,-9.69,-12.88,-14.95,-7.52,1.5819242325999998
1034.49,16.11,15.4,1.99,13.58,8.49,8.74,6.42,3.23,1.16,0.142099005307
1035.96,1.47,17.58,16.87,3.46,15.05,9.96,10.21,7.89,4.7,0.448859029306
1040.61,4.65,6.12,22.23,21.52,8.11,19.7,14.61,14.86,12.54,1.3069257454799998
1054.21,13.6,18.25,19.72,35.83,35.12,21.71,33.3,28.21,28.46,-0.6450327733560001
1047.41,-6.8,6.8,11.45,12.92,29.03,28.32,14.91,26.5,21.41,-2.4584451169999997
1021.66,-25.75,-32.55,-18.95,-14.3,-12.83,3.28,2.57,-10.84,0.75,-0.024469980228300003
1021.41,-0.25,-26.0,-32.8,-19.2,-14.55,-13.08,3.03,2.32,-11.09,-1.10043958841
1010.17,-11.24,-11.49,-37.24,-44.04,-30.44,-25.79,-24.32,-8.21,-8.92,-1.1374323133700002
998.68,-11.49,-22.73,-22.98,-48.73,-55.53,-41.93,-37.28,-35.81,-19.7,0.647855168823
1005.15,6.47,-5.02,-16.26,-16.51,-42.26,-49.06,-35.46,-30.81,-29.34,1.31622145948
1018.38,13.23,19.7,8.21,-3.03,-3.28,-29.03,-35.83,-22.23,-17.58,1.2323494177
1030.93,12.55,25.78,32.25,20.76,9.52,9.27,-16.48,-23.28,-9.68,0.593638753359
1037.05,6.12,18.67,31.9,38.37,26.88,15.64,15.39,-10.36,-17.16,0.39053083265
1041.1,4.05,10.17,22.72,35.95,42.42,30.93,19.69,19.44,-6.31,-0.0595523965037
1040.48,-0.62,3.43,9.55,22.1,35.33,41.8,30.31,19.07,18.82,0.012494233430700002
1040.61,0.13,-0.49,3.56,9.68,22.23,35.46,41.93,30.44,19.2,0.820672490174
1049.15,8.54,8.67,8.05,12.1,18.22,30.77,44.0,50.47,38.98,1.43354143831
1064.19,15.04,23.58,23.71,23.09,27.14,33.26,45.81,59.04,65.51,1.21688796174
1077.14,12.95,27.99,36.53,36.66,36.04,40.09,46.21,58.76,71.99,-0.5997363388229999
1070.68,-6.46,6.49,21.53,30.07,30.2,29.58,33.63,39.75,52.3,-0.5351739081710001
1064.95,-5.73,-12.19,0.76,15.8,24.34,24.47,23.85,27.9,34.02,-0.123949481196
1063.63,-1.32,-7.05,-13.51,-0.56,14.48,23.02,23.15,22.53,26.58,-0.330001974371
1060.12,-3.51,-4.83,-10.56,-17.02,-4.07,10.97,19.51,19.64,19.02,-0.318831830359
1056.74,-3.38,-6.89,-8.21,-13.94,-20.4,-7.45,7.59,16.13,16.26,-0.697427938755
1049.37,-7.37,-10.75,-14.26,-15.58,-21.31,-27.77,-14.82,0.22,8.76,-0.117213185054
1048.14,-1.23,-8.6,-11.98,-15.49,-16.81,-22.54,-29.0,-16.05,-1.01,-0.166008357662
1046.4,-1.74,-2.97,-10.34,-13.72,-17.23,-18.55,-24.28,-30.74,-17.79,1.7775229357799998
1065.0,18.6,16.86,15.63,8.26,4.88,1.37,0.05,-5.68,-12.14,1.6413145539899998
1082.48,17.48,36.08,34.34,33.11,25.74,22.36,18.85,17.53,11.8,0.36213140196599997
1086.4,3.92,21.4,40.0,38.26,37.03,29.66,26.28,22.77,21.45,1.45710603829
1102.23,15.83,19.75,37.23,55.83,54.09,52.86,45.49,42.11,38.6,0.427315533056
1106.94,4.71,20.54,24.46,41.94,60.54,58.8,57.57,50.2,46.82,-0.0614306105119
1106.26,-0.68,4.03,19.86,23.78,41.26,59.86,58.12,56.89,49.52,-0.329940520312
1102.61,-3.65,-4.33,0.38,16.21,20.13,37.61,56.21,54.47,53.24,0.263919246152
1105.52,2.91,-0.74,-1.42,3.29,19.12,23.04,40.52,59.12,57.38,1.5142195527899998
1122.26,16.74,19.65,16.0,15.32,20.03,35.86,39.78,57.26,75.86,-0.0445529556431
1121.76,-0.5,16.24,19.15,15.5,14.82,19.53,35.36,39.28,56.76,0.91106832121
1131.98,10.22,9.72,26.46,29.37,25.72,25.04,29.75,45.58,49.5,-0.19346631565900002
1129.79,-2.19,8.03,7.53,24.27,27.18,23.53,22.85,27.56,43.39,0.6833128280480001
1137.51,7.72,5.53,15.75,15.25,31.99,34.9,31.25,30.57,35.28,1.6087770657
1155.81,18.3,26.02,23.83,34.05,33.55,50.29,53.2,49.55,48.87,1.2251148545200001
1169.97,14.16,32.46,40.18,37.99,48.21,47.71,64.45,67.36,63.71,-0.48975614759400005
